country,year,indicator_name,indicator_value,subnational,remarks,source,source_url
Brunei Darussalam,2015,"Share of Female Graduates by Field_Engineering, manufacturing and construction",47.727,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2014,"Share of Female Graduates by Field_Engineering, manufacturing and construction",44.951,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2013,"Share of Female Graduates by Field_Engineering, manufacturing and construction",41.778,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2012,"Share of Female Graduates by Field_Engineering, manufacturing and construction",41.436,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2011,"Share of Female Graduates by Field_Engineering, manufacturing and construction",43.275,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2010,"Share of Female Graduates by Field_Engineering, manufacturing and construction",28.161,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2009,"Share of Female Graduates by Field_Engineering, manufacturing and construction",43.939,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2008,"Share of Female Graduates by Field_Engineering, manufacturing and construction",38.519,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2007,"Share of Female Graduates by Field_Engineering, manufacturing and construction",31.293,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2006,"Share of Female Graduates by Field_Engineering, manufacturing and construction",57.303,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2005,"Share of Female Graduates by Field_Engineering, manufacturing and construction",38.542,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2004,"Share of Female Graduates by Field_Engineering, manufacturing and construction",38.462,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2003,"Share of Female Graduates by Field_Engineering, manufacturing and construction",40.278,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2001,"Share of Female Graduates by Field_Engineering, manufacturing and construction",37.5,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2000,"Share of Female Graduates by Field_Engineering, manufacturing and construction",41.791,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,1999,"Share of Female Graduates by Field_Engineering, manufacturing and construction",61.538,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2018,Share of Female Graduates by Field_Health and welfare,76.471,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2017,Share of Female Graduates by Field_Health and welfare,74.691,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2016,Share of Female Graduates by Field_Health and welfare,74.172,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2015,Share of Female Graduates by Field_Health and welfare,78.992,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2014,Share of Female Graduates by Field_Health and welfare,72.816,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2013,Share of Female Graduates by Field_Health and welfare,85.714,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2012,Share of Female Graduates by Field_Health and welfare,76,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2011,Share of Female Graduates by Field_Health and welfare,83.333,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2010,Share of Female Graduates by Field_Health and welfare,72.283,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2009,Share of Female Graduates by Field_Health and welfare,77.419,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2008,Share of Female Graduates by Field_Health and welfare,67.46,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2007,Share of Female Graduates by Field_Health and welfare,82.822,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2006,Share of Female Graduates by Field_Health and welfare,75.355,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2005,Share of Female Graduates by Field_Health and welfare,75.641,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2004,Share of Female Graduates by Field_Health and welfare,76.804,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2003,Share of Female Graduates by Field_Health and welfare,73.563,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2001,Share of Female Graduates by Field_Health and welfare,75.263,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2000,Share of Female Graduates by Field_Health and welfare,72.308,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,1999,Share of Female Graduates by Field_Health and welfare,68.452,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2018,"Share of Female Graduates by Field_Natural Sciences, Mathematics and Statistics",73.37,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2016,"Share of Female Graduates by Field_Natural Sciences, Mathematics and Statistics",68.349,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2015,"Share of Female Graduates by Field_Natural Sciences, Mathematics and Statistics",63.536,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2012,"Share of Female Graduates by Field_Natural Sciences, Mathematics and Statistics",62.025,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2011,"Share of Female Graduates by Field_Natural Sciences, Mathematics and Statistics",55.33,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2010,"Share of Female Graduates by Field_Natural Sciences, Mathematics and Statistics",54.545,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2009,"Share of Female Graduates by Field_Natural Sciences, Mathematics and Statistics",55.172,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2008,"Share of Female Graduates by Field_Natural Sciences, Mathematics and Statistics",71.429,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2007,"Share of Female Graduates by Field_Natural Sciences, Mathematics and Statistics",75,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2006,"Share of Female Graduates by Field_Natural Sciences, Mathematics and Statistics",63.158,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2005,"Share of Female Graduates by Field_Natural Sciences, Mathematics and Statistics",48.276,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2004,"Share of Female Graduates by Field_Natural Sciences, Mathematics and Statistics",51.613,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2003,"Share of Female Graduates by Field_Natural Sciences, Mathematics and Statistics",39.13,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2001,"Share of Female Graduates by Field_Natural Sciences, Mathematics and Statistics",26.316,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2000,"Share of Female Graduates by Field_Natural Sciences, Mathematics and Statistics",33.333,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,1999,"Share of Female Graduates by Field_Natural Sciences, Mathematics and Statistics",36,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2018,"Share of Female Graduates by Field_Science, Technology, Engineering, and Mathematics",54.34,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2016,"Share of Female Graduates by Field_Science, Technology, Engineering, and Mathematics",51.855,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2015,"Share of Female Graduates by Field_Science, Technology, Engineering, and Mathematics",49.171,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2012,"Share of Female Graduates by Field_Science, Technology, Engineering, and Mathematics",49.435,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2011,"Share of Female Graduates by Field_Science, Technology, Engineering, and Mathematics",50.532,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2010,"Share of Female Graduates by Field_Science, Technology, Engineering, and Mathematics",41.689,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2009,"Share of Female Graduates by Field_Science, Technology, Engineering, and Mathematics",50.394,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2008,"Share of Female Graduates by Field_Science, Technology, Engineering, and Mathematics",49.138,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2007,"Share of Female Graduates by Field_Science, Technology, Engineering, and Mathematics",39.13,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2006,"Share of Female Graduates by Field_Science, Technology, Engineering, and Mathematics",62.338,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2005,"Share of Female Graduates by Field_Science, Technology, Engineering, and Mathematics",44.199,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2004,"Share of Female Graduates by Field_Science, Technology, Engineering, and Mathematics",42.405,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2003,"Share of Female Graduates by Field_Science, Technology, Engineering, and Mathematics",48.438,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2001,"Share of Female Graduates by Field_Science, Technology, Engineering, and Mathematics",42.748,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2000,"Share of Female Graduates by Field_Science, Technology, Engineering, and Mathematics",48.837,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,1999,"Share of Female Graduates by Field_Science, Technology, Engineering, and Mathematics",52.308,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2018,Share of Female Graduates by Field_Services,83.333,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2017,Share of Female Graduates by Field_Services,61.538,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2016,Share of Female Graduates by Field_Services,61.538,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2015,Share of Female Graduates by Field_Services,66.667,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2018,"Share of Female Graduates by Field_Social Sciences, Journalism and Information",74.091,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2015,"Share of Female Graduates by Field_Social Sciences, Journalism and Information",46.667,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2012,"Share of Female Graduates by Field_Social Sciences, Journalism and Information",41.935,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2011,"Share of Female Graduates by Field_Social Sciences, Journalism and Information",50,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2010,"Share of Female Graduates by Field_Social Sciences, Journalism and Information",61.111,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2009,"Share of Female Graduates by Field_Social Sciences, Journalism and Information",61.842,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
Brunei Darussalam,2008,"Share of Female Graduates by Field_Social Sciences, Journalism and Information",73.913,No,,UNESCO Institute for Statistics ,https://genderdata.worldbank.org/en/indicator/se-ter-grad-fe-zs
